DRE;CODESC;TIPOESC;NOMES;NOMESCOFI;CEU;DIRETORIA;SUBPREF;ENDERECO;NUMERO;BAIRRO;CEP;TEL1;TEL2;FAX;SITUACAO;CODDIST;DISTRITO;SETOR;CODINEP;CD_CIE;EH;FX_ETARIA;DT_CRIACAO;ATO_CRIACAO;DOM_CRIACAO;DT_INI_CONV;DT_AUTORIZA;DT_EXTINCAO;NOME_ANT;REDE;LATITUDE;LONGITUDE;DATABASE
IQ;307143;CR.P.CONV;CIDADE LIDER;CIDADE LIDER;;ITAQUERA;ITAQUERA;JÚLIO RODRIGUES MELEIROS;147;CIDADE LÍDER;8285100;22545068;;;Ativa;24;CIDADE LIDER;2404;35434188;434188;;ZERO A 2 A;08/09/2009;2009.0.105;08/09/2009;08/09/2009;;;;CON;-23554071;-46468213;31/12/2010
IQ;17523;EMEF;CLOTILDE ROSA HENRIQUES ELIAS, PROFA.;CLOTILDE ROSA HENRIQUES ELIAS, PROFA.;;ITAQUERA;ITAQUERA;RUA ARROIO CAMPO BOM;215;COHAB SANTA ETELVINA II B;8485475;22821039;22820613;;Ativa;47;JOSE BONIFACIO;4706;35207822;207822;161076153000000;;04/08/1996;36.283;04/08/1996;;13/03/2001;;COHAB SANTA ETELVINA II-B/AREA 03;DIR;-23587025;-46421633;31/12/2010
IQ;501375;MOVA;CLUBE DE MAES RAIOS DE LUAR - UNID VI;CLUBE DE MAES RAIOS DE LUAR - UNID VI;;ITAQUERA;ITAQUERA;PROFESSOR JOÃO BATISTA CONTI;1183;CONJUNTO RESIDENCIAL JOSÉ BONIFÁCIO;8255210;;;;Ativa;47;JOSE BONIFACIO;4702;;;;;26/12/2009;2007.0.346;26/12/2009;26/12/2009;;;;CON;-23551212;-46432398;31/12/2010
IQ;501376;MOVA;CLUBE DE MAES RAIOS DE LUAR - UNID VII;CLUBE DE MAES RAIOS DE LUAR - UNID VII;;ITAQUERA;ITAQUERA;JARDIM TAMOIO;1370;CONJUNTO RESIDENCIAL JOSÉ BONIFÁCIO;8255010;;;;Ativa;47;JOSE BONIFACIO;4703;;;;;26/12/2009;2007.0.346;26/12/2009;26/12/2009;;;;CON;-23553976;-46433989;31/12/2010
IQ;500973;MOVA;CLUBE DE MAES RAIOS DE LUAR UNID II IQ;CLUBE DE MAES RAIOS DE LUAR UNID II IQ;;ITAQUERA;ITAQUERA;SANTA EDITH;389;JARDIM HELENA;8420400;;;;Ativa;47;JOSE BONIFACIO;4702;;;;;;;;05/06/2006;;;;CON;-23539170;-46427167;31/12/2010
IQ;500974;MOVA;CLUBE DE MAES RAIOS DE LUAR UNID III IQ;CLUBE DE MAES RAIOS DE LUAR UNID III IQ;;ITAQUERA;ITAQUERA;SABBADO DÂNGELO;1609;ITAQUERA;8210791;;;;Ativa;47;JOSE BONIFACIO;4701;;;;;;;;05/06/2006;;;;CON;-23544451;-46448382;31/12/2010
IQ;501265;MOVA;CLUBE DE MAES RAIOS DE LUAR UNID IV IQ;CLUBE DE MAES RAIOS DE LUAR UNID IV IQ;;ITAQUERA;ITAQUERA;GIÁCOMO QUIRINO;96;CONJUNTO RESIDENCIAL JOSÉ BONIFÁCIO;8255490;;;;Ativa;47;JOSE BONIFACIO;4702;;;;;01/08/2007;2003.0.290;01/08/2007;26/12/2009;;;;CON;-23547903;-46433871;31/12/2010
IQ;501286;MOVA;CLUBE DE MAES RAIOS DE LUAR UNID V IQ;CLUBE DE MAES RAIOS DE LUAR UNID V IQ;;ITAQUERA;ITAQUERA;PROFESSOR JOÃO BATISTA CONTI;1201;CONJUNTO RESIDENCIAL JOSÉ BONIFÁCIO;8255210;;;;Ativa;47;JOSE BONIFACIO;4703;;;;;27/12/2007;2007033464;27/12/2007;27/12/2007;;;;CON;-23551111;-46432199;31/12/2010
IQ;19227;CEU EMEF;CONCEICAO APARECIDA DE JESUS, PROFA;CONCEICAO APARECIDA DE JESUS, PROFA;AZUL DA COR DO MAR;ITAQUERA;ITAQUERA;ERNESTO SOUZA CRUZ;2171;CIDADE ANTÔNIO ESTEVÃO DE CARVALHO;8225380;;;20424057;Ativa;37;ITAQUERA;3706;35271111;271111;161076510000300;;13/12/2000;40.139;12/12/2000;;;;JARDIM VILA NOVA;DIR;-23523938;-46457812;31/12/2010
IQ;19236;EMEI;CONJ. HABITACIONAL GOITI;CONJ. HABITACIONAL GOITI;;ITAQUERA;ITAQUERA;RUA DOS LÍRIOS SN;SN;VILA CAMPANELLA;8220280;20492478;;20492478;Ativa;37;ITAQUERA;3701;35276157;276157;161076124000000;;21/12/2001;41.536;20/12/2001;;08/05/2007;;;DIR;-23538605;-46467833;31/12/2010
IQ;307128;CR.P.CONV;CORONEL PAULO NUNES VIEIRA;CORONEL PAULO NUNES VIEIRA;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;ARAPOCA;302;VILA FORMOSA;3362000;27698611;;;Ativa;85;VILA FORMOSA;8502;35433913;433913;;2 A 3 A;31/07/2009;2009.0.025;31/07/2009;31/07/2009;;;;CON;-23565048;-46542264;31/12/2010
IQ;93432;EMEF;CORREIA DE MELLO, BRIG.;CORREIA DE MELLO, BRIG.;;ITAQUERA;ITAQUERA;RUA GALEANDRA;SN;JARDIM FERNANDES;3577040;27411290;27418263;27418263;Ativa;24;CIDADE LIDER;2402;35055300;55300;161076105000000;;14/01/1971;9.252;14/01/1971;;10/04/1981;;VILA ELIANE;DIR;-23550909;-46503121;31/12/2010
IQ;306570;ESC.PART.;CORUJINHAS E.E.I.;CORUJINHAS E.E.I.;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;AVENIDA   RENATA;331;CHACARA BELENZINHO;3377000;62166498;;;Ativa;85;VILA FORMOSA;8503;35107530;107530;;18M A 6A;;;;;28/02/2003;;;PAR;-23573155;-46540893;31/12/2010
IQ;400036;CEI DIRET;CORYNTHO BALDOINO DA COSTA FILHO, VER;CORYNTHO BALDOINO DA COSTA FILHO, VER;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;JÚLIO PARIGOT;203;VILA ANTONIETA;3478007;27247725;27247418;;Ativa;4;ARICANDUVA;403;35237966;237966;161076168000000;ZERO A 6A E 11M;16/10/1987;24.765;16/10/1987;;04/09/2009;;VILA ANTONIETA;DIR;-23568458;-46515083;31/12/2010
IQ;307441;ESC.PART.;COSTA AGUIAR BABY;COSTA AGUIAR BABY;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;CANTAGALO;2465;VILA GOMES CARDIM;3319002;;;;Ativa;20;CARRAO;2002;;;;ZERO A 5 A;23/12/2010;139;21/12/2010;;;;;PAR;-23542402;-46550083;31/12/2010
IQ;306552;ESC.PART.;CRIANCA ESPERANCA NUCLEO DE REC. INF.;CRIANCA ESPERANCA NUCLEO DE REC. INF.;;ITAQUERA;ITAQUERA;RUA   ABELARDO LUZ;150;ITAQUERA;8295380;;;;Ativa;37;ITAQUERA;3702;35806812;806812;;ZERO A 6 ANOS;;;;;11/12/2003;;;PAR;-23547652;-46457272;31/12/2010
IQ;306318;CR.P.CONV;CRISTO REDENTOR;CRISTO REDENTOR;;ITAQUERA;ITAQUERA;AGRIMENSOR SUGAYA;986;COLÔNIA (ZONA LESTE);8260030;25236222;;;Ativa;47;JOSE BONIFACIO;4703;35181882;181882;;ZERO A 6A E 11M;;;;20/07/2002;;;;CON;-23556870;-46445220;31/12/2010
IQ;306864;CR.P.CONV;CURUMIM RAIO DE SOL II;CURUMIM RAIO DE SOL II;;ITAQUERA;ITAQUERA;NARCISO ARAUJO;811;ITAQUERA;8215150;20562897;;;Ativa;37;ITAQUERA;3703;35351313;351313;;ZERO A 4A;05/11/2007;2007.0.184;05/11/2007;05/11/2007;;;;CON;-23535410;-46442460;31/12/2010
IQ;306715;CR.P.CONV;DAMARIS CASTILHO;DAMARIS CASTILHO;;ITAQUERA;ITAQUERA;CARDO LIMÃO;23;VILA VERDE;8230680;68551956;20530170;;Ativa;37;ITAQUERA;3705;35288676;288676;;ZERO A 5A;;;;10/02/2006;21/12/2010;;;CON;-23519181;-46451285;31/12/2010
IQ;306797;CR.P.CONV;DAMARIS CASTILHO II;DAMARIS CASTILHO II;;ITAQUERA;ITAQUERA;SERRA DAS DIVISÕES;293;CIDADE LÍDER;3587000;22548838;;;Ativa;24;CIDADE LIDER;2403;35304621;304621;;2A A 5A;;;;23/02/2007;;;;CON;-23554897;-46488834;31/12/2010
IQ;400071;CEI DIRET;DANIELLE MONTEIRO, GCMF;DANIELLE MONTEIRO, GCMF;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;RUA SENADOR  HENRIQUE NOVAES;310;JARDIM CAGUASSU;3906000;27253445;;27222741;Ativa;4;ARICANDUVA;404;35237954;237954;161076173000000;ZERO A 6A E 11M;04/03/1986;21.968;04/03/1986;;04/09/2009;;JARDIM CATARINA;DIR;-23581822;-46512042;31/12/2010
IQ;93467;EMEF;DANYLO JOSE FERNANDES;DANYLO JOSE FERNANDES;;ITAQUERA;ITAQUERA;FRANCISCO MUNHOZ FILHO;431;CIDADE LÍDER;8280000;27486358;;27486358;Ativa;24;CIDADE LIDER;2403;35055335;55335;161076107000000;;27/03/1969;8.076;27/03/1969;;10/04/1981;;JARDIM IBIRAPUERA;DIR;-23554274;-46464996;31/12/2010
IQ;90743;EMEI;DENISE MERCIER RODRIGUES AGUIAR, PROFA.;DENISE MERCIER RODRIGUES AGUIAR, PROFA.;;ITAQUERA;ITAQUERA;GIOVANNI QUADRI 354;354;CONJUNTO JOSÉ BONIFÁCIO;8255500;25216055;;;Ativa;47;JOSE BONIFACIO;4702;35087245;87245;161076149000000;;04/05/1982;17.961;04/05/1982;;01/09/1982;;COHAB ITAQUERA II/III - UNIDADE VII;DIR;-23547999;-46433473;31/12/2010
IQ;400513;CEU CEI;DIRCE MIGLIACCIO;DIRCE MIGLIACCIO;ARICANDUVA;ITAQUERA;ITAQUERA;OLGA FADEL ABARCA;SN;JARDIM SANTA TEREZINHA (ZONA LESTE);3572020;27237515;27237514;;Ativa;24;CIDADE LIDER;2406;35056972;56972;161076500000100;ZERO A 6A 11M;07/02/2003;42.832;06/02/2003;;22/05/2007;;ARICANDUVA;DIR;-23570402;-46503103;31/12/2010
IQ;306902;CR.P.CONV;DOCE LAR DO IRMAO BENEDITO;DOCE LAR DO IRMAO BENEDITO;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;CAGUASSU;119;JARDIM NOVO CARRÃO;3908180;27223657;;;Ativa;4;ARICANDUVA;404;35806973;806973;;ZERO A 2A;28/03/2008;2007.0.357;28/03/2008;28/03/2008;;;;CON;-23714175;-46622057;31/12/2010
IQ;400029;CEI DIRET;DOROTHY STANG, MISSIONARIA;DOROTHY STANG, MISSIONARIA;;ITAQUERA;ITAQUERA;JOAQUIM ANTÔNIO DE SOUZA;61;CIDADE LÍDER;8285190;27414453;;;Ativa;24;CIDADE LIDER;2404;35237504;237504;161076106000000;ZERO A 6A E 11M;02/10/1992;32.368;01/10/1992;;22/05/2007;;CIDADE LIDER;DIR;-23555733;-46475287;31/12/2010
IQ;307345;ESC.PART.;ECO APRENDER, BERCARIO;ECO APRENDER, BERCARIO;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;FRANCISCO ZICARDI;104;JARDIM ANÁLIA FRANCO;3335090;;;;Ativa;85;VILA FORMOSA;8501;35293106;293106;;ZERO A 5A;31/08/2010;68;26/08/2010;;31/08/2010;;;PAR;-23556142;-46566527;31/12/2010
IQ;93459;EMEF;EDUARDO PRADO;EDUARDO PRADO;;ITAQUERA;ITAQUERA;RUA BENTO TEIXEIRA;100;JARDIM BRASILIA;3583170;27411212;;27411212;Ativa;24;CIDADE LIDER;2405;35055360;55360;161076110000000;;03/09/1975;12.197;03/09/1975;;10/04/1981;;JARDIM MARILIA;DIR;-23563512;-46492747;31/12/2010
IQ;306547;ESC.PART.;EDUCARE, E.E.I.;EDUCARE, E.E.I.;;ITAQUERA;ITAQUERA;RUA DOUTOR  RODRIGO PEREIRA BARRETO;200;ITAQUERA;8210540;;;;Ativa;37;ITAQUERA;3703;35063101;63101;;2A A 6A;;;;;;;;PAR;-23530776;-46445888;31/12/2010
IQ;307017;CR.P.CONV;EFIGENIA MARIA DE JESUS;EFIGENIA MARIA DE JESUS;;ITAQUERA;ITAQUERA;JOHN SPEERS;2301;FAZENDA CAGUAÇU;8265040;22542971;;;Ativa;57;PARQUE DO CARMO;5701;35432350;432350;;ZERO A 2A;30/10/2008;2008.0.240;30/10/2008;30/10/2008;;;;CON;-23571284;-46458947;31/12/2010
IQ;306571;ESC.PART.;EL SHADAI E.E.I.;EL SHADAI E.E.I.;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;RUA   EVANGELINA;676;VILA CARRAO;3421000;2956935;;;Ativa;20;CARRAO;2002;35813692;813692;;2 A 6A;;;;;19/11/2002;;;PAR;-23549007;-46543695;31/12/2010
IQ;400027;CEI DIRET;ELIAS PEREIRA DE MELO, PADRE;ELIAS PEREIRA DE MELO, PADRE;;ITAQUERA;ITAQUERA;MANDASSAIA;95;CIDADE ANTÔNIO ESTEVÃO DE CARVALHO;8223120;20414068;;22803898;Ativa;37;ITAQUERA;3707;35237536;237536;161076123000000;ZERO A 6A E 11M;02/10/1992;32.368;01/10/1992;;18/03/2010;;CIDADE A E CARVALHO;DIR;-23533709;-46471235;31/12/2010
IQ;90930;EMEI;ERNANI SILVA BRUNO;ERNANI SILVA BRUNO;;ITAQUERA;ITAQUERA;RUA DANIEL MONGOLO;145;CONJ RESIDENCIAL JOSE BONIFACIO;8250580;22865733;22056872;22056872;Ativa;47;JOSE BONIFACIO;4701;35090657;90657;161076152000000;;12/03/1984;19.498;12/03/1984;;24/01/1985;;COHAB ITAQUERA II/III - UNIDADE XII;DIR;-23538254;-46437569;31/12/2010
IQ;306340;CR.P.CONV;ESPACO CRIANCA REVERENDO EZEQUIAS DOS SANTOS;ESPACO CRIANCA REVERENDO EZEQUIAS DOS SANTOS;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;DIAMANTE PRETO;533;CHÁCARA CALIFÓRNIA;3405000;20939640;;20939640;Ativa;20;CARRAO;2002;35182459;182459;;ZERO A 3A E 11M;;;;20/07/2002;;;ADELAIDE FERREIRA;CON;-23543537;-46565937;31/12/2010
IQ;306860;CR.P.CONV;ESPACO DA COMUNIDADE III;ESPACO DA COMUNIDADE III;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;TAMAINDÊ;1233;VILA NOVA MANCHESTER;3444000;22953004;;;Ativa;20;CARRAO;2001;35353280;353280;;ZERO A 5A;18/10/2007;2007.0.142;18/10/2007;18/10/2007;21/12/2010;;;CON;-23546007;-46530359;31/12/2010
IQ;400704;CEI INDIR;ESPACO DA COMUNIDADE IV;ESPACO DA COMUNIDADE IV;;ITAQUERA;ITAQUERA;ORLANDO FRATUCELLI;150;VILA VERDE;8230520;20520823;;;Ativa;37;ITAQUERA;3705;35428700;428700;;ZERO A 2A;09/08/2008;49.882;08/08/2008;30/10/2008;17/12/2010;;VILA VERDE I;CON;-23520378;-46445265;31/12/2010
IQ;307388;ESC.PART.;ESPACO DO SABER;ESPACO DO SABER;;ITAQUERA;ITAQUERA;COLONIAL DAS MISSOES;285;ITAQUERA;8210120;;;;Ativa;37;ITAQUERA;3702;35805440;805440;;ZERO A 5A;08/10/2010;58/10;30/07/2010;;08/10/2010;;;PAR;-23543065;-46451201;31/12/2010
IQ;306789;CR.P.CONV;EUGENIO FRANCISCO DE SANTANA;EUGENIO FRANCISCO DE SANTANA;;ITAQUERA;ITAQUERA;RUA   PERO CABRAL;40;JARDIM SAO PEDRO;8420420;25542513;;;Ativa;47;JOSE BONIFACIO;4702;35304608;304608;;ZERO A 4A;;;;07/03/2007;;;;CON;-23543723;-46426001;31/12/2010
IQ;306906;CR.P.CONV;FAMILIA FRUTO FIEL;FAMILIA FRUTO FIEL;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;MINERIOS ATOMICOS;89;VILA ANTONIETA;3476020;28513323;;;Ativa;4;ARICANDUVA;403;35391761;391761;;ZERO A 3A;31/03/2008;2007.0.326;31/03/2008;31/03/2008;;;;CON;-23643462;-46626444;31/12/2010
IQ;400609;CEI INDIR;FAZENDA DO CARMO;FAZENDA DO CARMO;;ITAQUERA;CIDADE TIRADENTES;FLORESTA AMAZÔNICA;8;CONJUNTO HABITACIONAL FAZENDA DO CARMO;8421340;21538434;;;Ativa;25;CIDADE TIRADENTES;2508;35308821;308821;;1A A 4A;;;;01/02/2007;;;;CON;-23566524;-46418290;31/12/2010
IQ;306320;CR.P.CONV;FE E ALEGRIA;FE E ALEGRIA;;ITAQUERA;ITAQUERA;RUA   FRANCISCO RODRIGUES SECKLER;536;VILA TAQUARI;8230020;20529503;;;Ativa;37;ITAQUERA;3705;35181717;181717;;ZERO A 6A E 11M;;;;20/07/2002;;;;CON;-23527488;-46454964;31/12/2010
IQ;306323;CR.P.CONV;FLAVIO CONSTANTINO SAIANI, PROF;FLAVIO CONSTANTINO SAIANI, PROF;;ITAQUERA;ITAQUERA;LOUREIRO;161;JARDIM SANTA MARIA;3576040;27269092;;;Ativa;24;CIDADE LIDER;2401;35181959;181959;;ZERO A 3A E 11M;;;;20/07/2002;;;;CON;-23549873;-46505119;31/12/2010
IQ;306805;CR.P.CONV;FLOR DO ORIENTE;FLOR DO ORIENTE;;ITAQUERA;ITAQUERA;AVENIDA PRINCIPE DO GRAO-PARA;16;PARQUE GUARANI;8235290;20516012;;;Ativa;37;ITAQUERA;3707;35305765;305765;;ZERO A 3A;;;;12/03/2007;;;;CON;-23515505;-4457554;31/12/2010
IQ;90786;EMEI;FLORIANO PEIXOTO, MAL.;FLORIANO PEIXOTO, MAL.;;ITAQUERA;ITAQUERA;VICTÓRIO SANTIM;645;ITAQUERA;8290001;22056280;;;Ativa;37;ITAQUERA;3702;35052838;52838;161076126000000;;;;;;30/07/1985;;ITAQUERA - PI 76;DIR;-23539778;-46451760;31/12/2010
IQ;90913;EMEI;FLORINDA ROBERTO QUEIROZ DE CASTRO;FLORINDA ROBERTO QUEIROZ DE CASTRO;;ITAQUERA;ITAQUERA;RUA LINCOLN JUNQUEIRA;100;JARDIM SAO PEDRO;8420660;25572039;;25572039;Ativa;47;JOSE BONIFACIO;4702;35087300;87300;161076154000000;;02/12/1982;18.449;02/12/1982;;02/03/1983;;JARDIM SAO PEDRO;DIR;-23547092;-46430267;31/12/2010
IQ;19377;CEU EMEI;FORMOSA;FORMOSA;FORMOSA;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;MANOEL FERREIRA PIRES;560;CAPÃO DO EMBIRA;3386090;22162140;;22162140;Ativa;85;VILA FORMOSA;8505;35397015;397015;161076520000300;;21/05/2008;49510;20/05/2008;;;;;DIR;-23579811;-46523981;31/12/2010
IQ;400691;CEU CEI;FORMOSA;FORMOSA;FORMOSA;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;MANOEL FERREIRA PIRES;560;CAPÃO DO EMBIRA;3386090;;;;Ativa;85;VILA FORMOSA;8505;35396801;396801;161076520000100;;21/05/2008;49510;20/05/2008;;;;;DIR;-23579811;-46523981;31/12/2010
IQ;10103;EMEF;FRANCISCO ALVES MENDES FILHO - CHICO MENDES;FRANCISCO ALVES MENDES FILHO - CHICO MENDES;;ITAQUERA;ITAQUERA;RUA FIGUEIRA DA BARBARIA;481;JARDIM BRASILIA;3583090;27416715;;27416715;Ativa;24;CIDADE LIDER;2402;35068664;68664;161076113000000;;01/02/1991;29.506;01/02/1991;;07/11/1992;;VILA MATILDE;DIR;-23558875;-46493590;31/12/2010
IQ;92088;EMEI;FRANCISCO ROQUETTI;FRANCISCO ROQUETTI;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;LEÃO X;SN;VILA FORMOSA;3359025;21545184;;21543271;Ativa;85;VILA FORMOSA;8503;35052449;52449;161076180000000;;;;;;18/09/1985;;VILA FORMOSA NOVO;DIR;-23568695;-46549251;31/12/2010
IQ;307436;ESC.PART.;FREITAS MIGUEL;FREITAS MIGUEL;;ITAQUERA;ITAQUERA;RODOLPHO BARBOSA DE CASTRO;11;PARQUE GUARANI;8235420;;;;Ativa;37;ITAQUERA;3707;35434541;434541;;ZERO A 5 A;16/12/2010;114;03/12/2010;;16/12/2010;;;PAR;-23515627;-46462222;31/12/2010
IQ;306901;CR.P.CONV;FUTURO DO AMANHA I;FUTURO DO AMANHA I;;ITAQUERA;ITAQUERA;JUÇARAL;539;PARADA XV DE NOVEMBRO;8246106;20712642;;;Ativa;37;ITAQUERA;3704;35391190;391190;;ZERO A 2A;27/03/2008;2008.0.017;27/03/2008;27/03/2008;;;;CON;-23561401;-46476908;31/12/2010
IQ;400050;CEI DIRET;GABRIEL NOGUEIRA DE QUADROS, VEREADOR;GABRIEL NOGUEIRA DE QUADROS, VEREADOR;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;RUA   LAGOA SECA;67;JARDIM RECORD;3462100;29169195;21546212;29169195;Ativa;4;ARICANDUVA;401;35237930;237930;161076171000000;ZERO A 6A E 11M;16/10/1987;24.765;16/10/1987;;04/09/2009;;JARDIM RECORD;DIR;-23574670;-46526789;31/12/2010
IQ;306775;CR.P.CONV;GARRA FEMININA;GARRA FEMININA;;ITAQUERA;ITAQUERA;AVENIDA NOSSA SENHORA DE GUADALUPE;725;JARDIM HELENA;8420130;25214667;25521476;;Ativa;47;JOSE BONIFACIO;4702;35297616;297616;;1A A 4A;;;;06/12/2006;10/12/2010;;;CON;-23542406;-46430638;31/12/2010
IQ;307319;CR.P.CONV;GENECI CORREIA;GENECI CORREIA;;ITAQUERA;ITAQUERA;PAULINO BENEDITO DE FREITAS FILHO;93;JARDIM ITAPEMIRIM;8220730;20740126;20740350;;Ativa;37;ITAQUERA;3701;35444042;444042;;ZERO A 2 A;01/07/2010;2009.0.349;01/07/2010;01/07/2010;;;;CON;-23534760;-46459918;31/12/2010
IQ;19397;EMEF;GILMAR TACCOLA , PROF;GILMAR TACCOLA , PROF;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;LUTÉCIA;1730;VILA CARRÃO;3423000;20928982;;20928986;Ativa;20;CARRAO;2002;35400063;400063;161076188000000;;29/07/2008;49837;28/07/2008;;18/03/2010;;LUTECIA;DIR;-23558439;-46541443;31/12/2010
IQ;303798;ESC.PART.;GIRASSOL JARDIM ESCOLA;GIRASSOL JARDIM ESCOLA;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;RUA   TIRANA;34;VILA FORMOSA;3359010;66748173;;;Ativa;85;VILA FORMOSA;8503;35140247;140247;;;;;;;18/10/1995;;;PAR;-23565554;-46546448;31/12/2010
IQ;91251;EMEI;GLAUBER ROCHA;GLAUBER ROCHA;;ITAQUERA;ITAQUERA;RUA PINHEIRO DO PARANA;493;PARQUE GUARANI;8235590;20515733;20523492;;Ativa;37;ITAQUERA;3707;35092654;92654;161076129000000;;19/07/1985;21.111;19/07/1985;;13/03/2001;;PARQUE GUARANI;DIR;-23519193;-46462002;31/12/2010
IQ;19231;EMEI;GLEBA DO PESSEGO;GLEBA DO PESSEGO;;ITAQUERA;ITAQUERA;DEMETER;200;GLEBA DO PÊSSEGO;8265300;25226487;;;Ativa;57;PARQUE DO CARMO;5705;35271792;271792;161076159000000;;24/03/2001;40.353;23/03/2001;;08/05/2007;;;DIR;-23582178;-46454919;31/12/2010
IQ;400401;CEI INDIR;GLEBA DO PESSEGO;GLEBA DO PESSEGO;;ITAQUERA;ITAQUERA;MALMEQUER-DO-CAMPO;1235;GLEBA DO PÊSSEGO;8265380;25214171;;;Ativa;57;PARQUE DO CARMO;5705;35182011;182011;;ZERO A 6A 11M;;;;20/07/2002;;;;CON;-23584325;-46449327;31/12/2010
IQ;400281;CEI DIRET;GOITI;GOITI;;ITAQUERA;ITAQUERA;DOS LIRIOS;1;VILA CAMPANELA;8220280;20436013;;20436110;Ativa;37;ITAQUERA;3701;35279316;279316;161076138000000;ZERO A 6A E 11M;30/11/2001;41.431;29/11/2001;;22/05/2007;;;DIR;-23538478;-46467905;31/12/2010
IQ;95192;EMEF;GUIMARAES ROSA;GUIMARAES ROSA;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;PRACA HAROLDO DALTRO;466;VILA NOVA MANCHESTER;3444090;22954174;;20937068;Ativa;20;CARRAO;2001;35054367;54367;161076178000000;;18/03/1957;3.500;18/03/1957;;10/04/1981;;NOVA MANCHESTER, ESCOLAS PRIMARIAS AGRUPADAS;DIR;-23546742;-46533688;31/12/2010
IQ;302902;ESC.PART.;HAPPY KIDS E.E.I.;HAPPY KIDS E.E.I.;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;RUA   SETE DE OUTUBRO;119;VILA CALIFORNIA;3407040;2950673;;;Ativa;20;CARRAO;2002;35164094;164094;;;;;;;19/01/1999;;;PAR;-23541935;-46551949;31/12/2010
IQ;93483;EMEF;HAROLDO VELOSO, BRIG.;HAROLDO VELOSO, BRIG.;;ITAQUERA;ITAQUERA;RUA MARCELINO DA SILVA;50;ITAQUERA;8210530;20790288;22056219;22056219;Ativa;37;ITAQUERA;3703;35055311;55311;161076127000000;;02/04/1957;3.530;02/04/1957;;10/04/1981;;1. E 2. ESC. MISTA DE VILA SUDAN PAULISTA;DIR;-23531913;-46444159;31/12/2010
IQ;307099;CR.P.CONV;HORIZONTE;HORIZONTE;;ITAQUERA;ITAQUERA;SERRA DE SANTA MARTA;106;VILA CARMOSINA;8290420;25224960;;;Ativa;57;PARQUE DO CARMO;5701;35432714;432714;;ZERO A 2 A;15/05/2009;2008.0.303;15/05/2009;15/05/2009;;;;CON;-23554585;-46454217;31/12/2010
IQ;500959;MOVA;IGREJA BATISTA CANAA UNID I IQ;IGREJA BATISTA CANAA UNID I IQ;;ITAQUERA;ITAQUERA;RUA   MIRASSELVA;40;JARDIM ELIANE;3577010;67424016;;;Ativa;24;CIDADE LIDER;2402;;;;;;;;25/04/2007;;;;CON;-23549642;-46503015;31/12/2010
IQ;400607;CEI INDIR;IRMA MARIANA SALA;IRMA MARIANA SALA;;ITAQUERA;ITAQUERA;AVENIDA   MIGUEL CURI;100;VILA CARMOSINA;8295005;22865752;;22865752;Ativa;37;ITAQUERA;3701;35308961;308961;;1A A 4A;;;;01/02/2007;;;;CON;-23544945;-46464121;31/12/2010
IQ;306876;CR.P.CONV;IRMA NICE;IRMA NICE;;ITAQUERA;ARICANDUVA/FORMOSA/CARRAO;JOÃO VIEIRA PRIOSTE;74;VILA CARRÃO;3429000;22963462;;;Ativa;20;CARRAO;2002;35355811;355811;;ZERO A 6A;10/12/2007;2007.0.197;10/12/2007;10/12/2007;;;;CON;-23549505;-46545901;31/12/2010
IQ;400061;CEI DIRET;JACARANDA;JACARANDA;;ITAQUERA;ITAQUERA;AUGUSTO CAVALCANTI;198;CONJUNTO RESIDENCIAL JOSÉ BONIFÁCIO;8253110;25216327;;25243557;Ativa;47;JOSE BONIFACIO;4701;35237474;237474;161076145000000;ZERO A 6A E 11M;02/10/1992;32.368;01/10/1992;;04/09/2009;;;DIR;-23544343;-46436325;31/12/2010
IQ;307063;CR.P.CONV;JANDIRA LUIZ DE SOUZA;JANDIRA LUIZ DE SOUZA;;ITAQUERA;ITAQUERA;PONTA DE LUCENA;249;JARDIM MARABÁ;8270340;25213970;;;Ativa;57;PARQUE DO CARMO;5701;35432891;432891;;ZERO A 3 A;19/02/2009;2008.0.374;19/02/2009;19/02/2009;;;;CON;-23561719;-46457161;31/12/2010
